"gender" "math" "math interest" "math evaluation" "math input" "math hours" "science" "science interest" "science evaluation" "science input" "science hours" "parental education" "educational resources"
"boy" 686.97648 8.26761 8.20673 7.85736 "<= 45min" 621.83024 7.64598 7.91985 8.69954 "<= 45min" "college" 10.25396
"boy" 584.33373 7.51389 7.2741 7.42878 "<= 45min" 548.8691 9.41832 9.47921 8.69954 "<= 45min" "college" 10.25396
"boy" 689.12333 10.80246 7.2741 9.6346 "<= 45min" 656.50086 6.42609 7.91985 6.62923 "<= 45min" "university above" 14.01827
"boy" 678.06193 7.03246 9.81093 7.42878 "<= 45min" 625.82404 4.51274 9.47921 7.91938 "<= 45min" "college" 10.25396
"boy" 717.46833 9.965 8.20673 8.70884 "<= 45min" 631.48497 9.41832 8.84836 7.91938 "<= 45min" "university above" 10.25396
"boy" 741.76958 13.46507 13.70742 10.74331 "<= 45min" 713.35179 12.9437 13.10323 10.57281 "<= 45min" "college" 10.25396
"girl" 654.36426 8.26761 6.97345 9.15641 "<= 45min" 590.54228 6.89527 5.40984 7.52384 "<= 45min" "high school" 10.92551
"girl" 598.62054 7.51389 7.88323 8.27843 "<= 45min" 592.17034 7.98897 8.23142 7.91938 "<= 45min" "high school" 8.91919
"girl" 609.49902 8.60159 8.92971 7.42878 "<= 45min" 599.13973 9.03893 6.5266 7.91938 "<= 45min" "high school" 9.60097
"girl" 694.05513 7.51389 7.88323 7.42878 "45min - 3hours" 649.64909 9.41832 8.54023 8.30491 "<= 45min" "college" 10.25396
"girl" 706.41733 12.07123 9.34439 12.42205 "<= 45min" 598.76428 9.41832 7.91985 7.91938 "<= 45min" "university above" 12.51743
"girl" 751.27408 5.03748 7.2741 6.47491 "<= 45min" 684.93773 4.51274 6.91883 7.52384 "<= 45min" "college" 11.64917
"girl" 510.1523 5.03748 8.20673 6.47491 "45min - 3hours" 548.17373 7.84783 8.84836 6.62923 "45min - 3hours" "college" 10.25396
"girl" 718.99449 8.26761 7.88323 7.42878 "<= 45min" 596.73807 4.51274 6.05617 7.52384 "<= 45min" "high school" 10.25396
"girl" 667.11987 9.60333 7.70352 6.97717 "<= 45min" 622.41431 9.03893 8.84836 7.91938 "<= 45min" "college" 9.60097
"girl" 609.28282 7.91186 7.2741 8.27843 "<= 45min" 518.19097 7.28866 8.23142 7.52384 "<= 45min" "university above" 9.60097
"girl" 477.51003 5.03748 3.41233 3.26515 "<= 45min" 464.17553 4.51274 4.13635 5.23495 "<= 45min" "high school" 8.91919
"girl" 549.45344 5.03748 7.2741 6.97717 "<= 45min" 494.10013 8.67804 7.91985 8.30491 "<= 45min" "junior high school" 7.37134
"girl" 648.09792 7.91186 8.92971 7.85736 "45min - 3hours" 609.91733 4.51274 7.27088 7.91938 "<= 45min" "high school" 10.92551
"boy" 623.89443 13.46507 11.01771 10.74331 ">= 3hours" 584.62058 8.67804 9.47921 8.69954 "45min - 3hours" "high school" 10.25396
"girl" 558.07748 5.03748 3.41233 3.26515 "<= 45min" 606.28893 7.09654 5.40984 6.05062 "<= 45min" "college" 11.64917
"girl" 456.09653 6.36452 4.82293 6.47491 "<= 45min" 429.45318 5.7899 6.05617 6.62923 "<= 45min" "high school" 9.60097
"boy" 522.5041 7.91186 8.20673 8.27843 "45min - 3hours" 473.59491 7.98897 7.60129 7.91938 "<= 45min" "junior high school" 8.91919
"boy" 612.01135 11.33851 9.34439 10.74331 "45min - 3hours" 593.91514 7.98897 6.5266 7.52384 "<= 45min" "university above" 12.51743
"boy" 684.87187 9.26151 9.34439 9.15641 "45min - 3hours" 661.6782 9.41832 9.81631 9.11017 "45min - 3hours" "high school" 9.60097
"boy" 621.91943 10.35777 8.20673 9.6346 "45min - 3hours" 584.9238 7.98897 7.91985 7.91938 "45min - 3hours" "university above" 10.92551
"boy" 654.83723 9.60333 8.20673 6.47491 ">= 3hours" 570.13483 9.03893 8.84836 7.10299 ">= 3hours" "high school" 10.92551
"boy" 509.75956 6.36452 4.82293 7.85736 "45min - 3hours" 448.90068 8.329 6.5266 7.91938 "45min - 3hours" "junior high school" 8.91919
"boy" 542.61647 8.26761 8.20673 10.74331 "45min - 3hours" 508.7597 8.329 9.81631 8.69954 "45min - 3hours" "high school" 8.91919
"boy" 624.9912 5.03748 7.88323 7.85736 "45min - 3hours" 564.0799 7.28866 7.60129 6.62923 "45min - 3hours" "high school" 9.60097
"boy" 632.21612 7.91186 7.2741 8.27843 ">= 3hours" 613.51234 7.98897 6.91883 6.62923 "45min - 3hours" "university above" 12.51743
"girl" 675.28971 8.60159 8.55351 8.70884 ">= 3hours" 613.39504 8.329 8.84836 7.10299 "45min - 3hours" "high school" 9.85205
"girl" 508.80926 8.93041 8.92971 9.15641 "45min - 3hours" 365.54514 7.28866 7.60129 8.69954 "45min - 3hours" "high school" 10.25396
"girl" 590.04734 9.60333 9.34439 9.6346 "45min - 3hours" 557.92416 9.41832 9.15956 7.10299 "45min - 3hours" "junior high school" 8.19314
"girl" 701.10976 10.35777 8.92971 9.6346 "45min - 3hours" 563.37831 9.03893 8.54023 9.11017 "45min - 3hours" "university above" 10.25396
"girl" 655.76585 11.33851 11.9425 9.6346 "45min - 3hours" 494.8362 7.28866 8.23142 7.52384 "<= 45min" "high school" 10.25396
"girl" 502.09609 8.26761 7.57539 7.85736 "45min - 3hours" 412.83724 8.329 7.27088 7.10299 "45min - 3hours" "high school" 9.60097
"girl" 738.22316 10.80246 9.81093 10.74331 "45min - 3hours" 664.58308 6.89527 6.91883 8.30491 "45min - 3hours" "university above" 14.01827
"girl" 746.57099 9.965 11.9425 9.15641 ">= 3hours" 591.00317 9.82743 11.779 7.91938 "45min - 3hours" "high school" 9.60097
"girl" 603.88396 7.91186 8.55351 9.6346 "45min - 3hours" 523.57323 9.03893 8.54023 9.54897 "45min - 3hours" "university above" 11.64917
"girl" 541.71969 7.51389 6.97345 9.15641 ">= 3hours" 466.96267 7.28866 6.91883 7.91938 "45min - 3hours" "high school" 10.92551
"girl" 702.09994 8.93041 10.35139 10.15325 "45min - 3hours" 664.12994 10.82037 9.47921 9.54897 "<= 45min" "university above" 10.92551
"girl" 740.16632 9.965 7.88323 10.74331 "45min - 3hours" 671.15214 9.41832 8.54023 9.11017 "<= 45min" "university above" 12.51743
"girl" 733.27571 12.07123 11.9425 9.15641 ">= 3hours" 590.08052 7.28866 7.60129 7.52384 "45min - 3hours" "university above" 10.92551
"girl" 708.30976 9.965 11.01771 10.15325 ">= 3hours" 688.75619 9.41832 11.779 9.11017 "45min - 3hours" "high school" 10.92551
"girl" 716.14652 9.965 8.92971 8.70884 "45min - 3hours" 605.84398 8.329 8.54023 9.11017 "45min - 3hours" "university above" 12.51743
"girl" 743.8314 13.46507 9.81093 10.15325 "45min - 3hours" 711.95669 10.27988 9.81631 8.69954 "45min - 3hours" "college" 10.25396
"boy" 666.7735 10.80246 8.55351 10.15325 "45min - 3hours" 624.45797 12.9437 8.84836 9.54897 "<= 45min" "university above" 14.01827
"boy" 554.13049 8.93041 8.92971 9.15641 "45min - 3hours" 536.73644 7.28866 8.23142 8.30491 "45min - 3hours" "high school" 8.91919
"girl" 580.43278 7.51389 6.97345 7.85736 "45min - 3hours" 502.32877 7.64598 6.5266 7.52384 "45min - 3hours" "college" 11.64917
"boy" 613.34545 6.36452 7.88323 8.70884 "45min - 3hours" 640.7876 9.41832 7.91985 11.22017 "<= 45min" "college" 10.92551
"girl" 640.86049 13.46507 9.81093 10.74331 "45min - 3hours" 518.59774 7.28866 8.23142 6.05062 ">= 3hours" "high school" 8.91919
"boy" 645.78615 13.46507 8.92971 12.42205 "45min - 3hours" 601.11312 12.9437 8.84836 10.02885 "45min - 3hours" "university above" 12.51743
"girl" 575.22198 8.26761 9.34439 8.70884 "45min - 3hours" 540.52883 8.329 9.81631 7.91938 "45min - 3hours" "college" 10.25396
"boy" 710.84678 11.33851 8.92971 9.6346 "45min - 3hours" 683.87716 11.54992 11.779 9.11017 "<= 45min" "high school" 10.25396
"girl" 461.77561 7.51389 6.66537 5.86845 "45min - 3hours" 495.10177 9.03893 7.60129 7.91938 "<= 45min" "high school" 8.91919
"boy" 656.89067 7.91186 9.81093 9.15641 "<= 45min" 571.72786 7.98897 10.59285 7.10299 "<= 45min" "junior high school" 9.60097
"girl" 705.38401 9.26151 7.2741 7.85736 "<= 45min" 585.6447 4.51274 4.13635 3.55609 "<= 45min" "high school" 11.64917
"boy" 603.67759 8.93041 8.92971 8.70884 "<= 45min" 579.74079 9.41832 8.54023 9.11017 "<= 45min" "high school" 10.25396
"girl" 480.31443 7.51389 4.82293 6.47491 ">= 3hours" 501.52931 7.64598 6.05617 6.62923 ">= 3hours" "college" 9.60097
"boy" 662.89177 9.26151 8.55351 7.85736 "45min - 3hours" 646.48039 7.64598 8.84836 7.10299 "45min - 3hours" "high school" 9.60097
"girl" 465.96852 5.03748 3.41233 7.85736 "45min - 3hours" 481.69567 9.03893 6.91883 10.02885 "45min - 3hours" "university above" 10.25396
"boy" 647.1884 7.91186 8.55351 7.42878 "45min - 3hours" 698.66134 11.54992 9.47921 9.11017 "45min - 3hours" "high school" 8.19314
"girl" 771.69751 8.26761 8.55351 8.70884 ">= 3hours" 661.31104 8.67804 8.84836 8.69954 "45min - 3hours" "high school" 9.60097
"boy" 682.7372 8.60159 8.92971 9.6346 "45min - 3hours" 627.19558 9.03893 9.15956 7.91938 "45min - 3hours" "high school" 11.64917
"girl" 593.78348 7.91186 7.2741 8.70884 "45min - 3hours" 543.36966 7.28866 7.27088 7.91938 "45min - 3hours" "university above" 11.64917
"boy" 567.58354 7.51389 7.57539 6.97717 "<= 45min" 502.59162 4.51274 7.27088 3.55609 "<= 45min" "college" 11.64917
"girl" 581.97705 9.965 9.34439 10.15325 ">= 3hours" 548.45458 9.82743 9.47921 8.69954 ">= 3hours" "high school" 8.91919
"boy" 455.14121 7.03246 5.49149 6.97717 "<= 45min" 508.40629 4.51274 4.13635 7.10299 "<= 45min" "junior high school" 8.91919
"girl" 558.9319 8.26761 7.2741 7.85736 "45min - 3hours" 553.08288 9.41832 8.84836 8.69954 ">= 3hours" "university above" 12.51743
"boy" 652.4306 9.965 8.92971 8.70884 ">= 3hours" 643.00475 9.41832 8.54023 8.69954 ">= 3hours" "high school" 9.60097
"girl" 651.884 9.965 8.20673 9.15641 ">= 3hours" 593.37144 9.41832 7.27088 8.30491 ">= 3hours" "high school" 8.91919
"boy" 703.64879 9.965 8.92971 8.70884 "45min - 3hours" 655.26692 12.9437 9.47921 8.69954 "45min - 3hours" "high school" 9.60097
"girl" 477.85003 8.26761 7.88323 9.6346 "<= 45min" 527.14805 7.98897 8.23142 5.23495 "45min - 3hours" "high school" 10.92551
"boy" 720.10021 10.80246 8.20673 8.70884 "<= 45min" 637.42958 9.82743 8.54023 9.11017 "<= 45min" "college" 10.25396
"girl" 560.58522 9.60333 7.57539 7.42878 "<= 45min" 537.63083 9.41832 7.91985 7.10299 "<= 45min" "university above" 12.51743
"boy" 541.05376 8.26761 10.35139 9.15641 "<= 45min" 564.61215 10.27988 9.81631 8.30491 "45min - 3hours" "high school" 10.92551
"girl" 512.48753 8.26761 7.2741 7.85736 "45min - 3hours" 524.7034 7.64598 7.60129 7.10299 "45min - 3hours" "high school" 9.60097
"boy" 539.35485 8.93041 6.97345 8.27843 "45min - 3hours" 508.72118 7.64598 7.60129 7.91938 "45min - 3hours" "college" 10.92551
"girl" 658.46153 13.46507 13.70742 8.70884 "45min - 3hours" 621.23361 9.41832 11.779 11.22017 "45min - 3hours" "university above" 14.01827
"boy" 563.80482 5.03748 6.66537 6.97717 "<= 45min" 546.12756 9.03893 5.40984 6.62923 "<= 45min" "high school" 8.91919
"boy" 682.95106 9.26151 8.55351 7.85736 ">= 3hours" 653.75943 4.51274 5.40984 6.62923 ">= 3hours" "junior high school" 9.60097
"boy" 712.23093 9.965 9.34439 9.6346 "45min - 3hours" 672.14396 12.9437 10.17921 10.57281 "45min - 3hours" "university above" 11.64917
"boy" 701.62195 9.965 7.57539 9.15641 "45min - 3hours" 532.43156 8.67804 7.91985 7.91938 "45min - 3hours" "high school" 9.60097
"boy" 716.10831 9.26151 8.92971 8.70884 "45min - 3hours" 668.81192 9.41832 7.91985 9.11017 "<= 45min" "university above" 12.51743
"boy" 606.264 10.35777 8.20673 8.70884 "<= 45min" 563.47117 9.41832 8.23142 7.91938 "<= 45min" "junior high school" 9.60097
"boy" 405.26393 8.26761 7.88323 8.70884 "<= 45min" 407.68663 8.67804 7.60129 9.11017 "<= 45min" "university above" 12.51743
"boy" 688.65974 8.26761 8.55351 7.42878 "45min - 3hours" 622.0023 7.98897 8.23142 6.05062 ">= 3hours" "high school" 9.60097
"boy" 706.42157 9.965 8.55351 10.15325 "45min - 3hours" 585.43947 5.7899 7.91985 7.52384 "45min - 3hours" "university above" 14.01827
"boy" 547.4533 9.26151 7.88323 8.27843 ">= 3hours" 467.67419 6.89527 7.60129 7.10299 ">= 3hours" "high school" 10.25396
"boy" 658.46187 12.07123 11.01771 10.15325 "45min - 3hours" 628.89804 11.54992 8.84836 8.30491 "<= 45min" "university above" 12.51743
"boy" 435.69232 8.26761 7.2741 6.97717 "45min - 3hours" 503.82742 9.03893 8.23142 8.69954 "<= 45min" "junior high school" 7.37134
"boy" 560.91875 10.35777 8.55351 8.70884 "45min - 3hours" 549.73643 9.41832 8.23142 7.52384 "45min - 3hours" "high school" 9.60097
"boy" 743.9143 9.965 9.34439 9.6346 "<= 45min" 606.73291 9.41832 10.17921 9.11017 "45min - 3hours" "college" 12.51743
"boy" 467.27044 7.91186 7.88323 9.15641 ">= 3hours" 473.87816 9.82743 7.91985 11.22017 "45min - 3hours" "high school" 9.60097
"boy" 369.3129 8.60159 7.2741 7.85736 "<= 45min" 421.72176 12.9437 11.09147 10.57281 "<= 45min" "high school" 8.91919
"boy" 583.12701 5.03748 5.49149 6.47491 "<= 45min" 512.84462 7.64598 6.05617 7.52384 "<= 45min" "high school" 10.25396
"girl" 621.94066 7.03246 8.55351 8.27843 "45min - 3hours" 476.59482 4.51274 8.23142 6.62923 "45min - 3hours" "college" 8.91919
"girl" 618.32664 8.93041 6.97345 8.27843 "45min - 3hours" 572.75754 9.03893 7.60129 7.91938 "45min - 3hours" "high school" 8.91919
"girl" 606.95317 8.60159 7.88323 9.6346 ">= 3hours" 545.23263 9.82743 7.91985 10.02885 "<= 45min" "university above" 14.01827
"girl" 604.39604 8.26761 6.97345 8.27843 "45min - 3hours" 564.49463 7.98897 7.27088 7.52384 "45min - 3hours" "high school" 9.60097
"girl" 672.66442 9.965 8.92971 9.15641 "45min - 3hours" 591.96914 8.67804 6.5266 8.69954 "<= 45min" "high school" 10.92551
"girl" 615.49889 7.03246 6.66537 8.70884 ">= 3hours" 544.44594 9.82743 7.91985 9.54897 "<= 45min" "high school" 9.60097
"girl" 757.41339 9.965 10.35139 8.70884 "45min - 3hours" 660.61284 9.41832 10.59285 8.30491 "45min - 3hours" "high school" 10.92551
"girl" 549.69221 6.36452 5.49149 6.97717 "45min - 3hours" 544.77185 10.27988 7.27088 7.91938 "<= 45min" "high school" 8.91919
"girl" 479.85487 5.03748 7.88323 6.47491 ">= 3hours" 470.19281 9.82743 9.81631 7.52384 "<= 45min" "college" 10.25396
"girl" 676.69521 7.51389 9.81093 9.15641 "<= 45min" 603.95547 9.03893 10.17921 9.11017 "<= 45min" "college" 10.92551
"girl" 508.35875 7.03246 6.66537 6.97717 ">= 3hours" 495.44722 8.67804 7.60129 7.52384 "45min - 3hours" "junior high school" 7.37134
"girl" 490.91291 5.03748 6.33324 5.01998 "<= 45min" 492.4831 7.98897 7.60129 7.10299 "<= 45min" "college" 8.91919
"girl" 668.58515 9.26151 7.2741 7.42878 ">= 3hours" 550.40223 7.98897 7.60129 7.52384 ">= 3hours" "college" 9.60097
"girl" 653.40403 9.26151 6.97345 8.27843 ">= 3hours" 601.66631 8.67804 6.5266 8.69954 "45min - 3hours" "college" 11.64917
"girl" 472.58794 8.60159 8.55351 8.27843 "<= 45min" 397.59 8.329 8.54023 7.91938 "<= 45min" "junior high school" 6.33067
"girl" 732.79515 8.60159 7.57539 6.97717 "45min - 3hours" 648.58558 6.42609 6.5266 6.62923 "45min - 3hours" "university above" 11.64917
"girl" 654.60237 11.33851 10.35139 12.42205 "<= 45min" 602.25814 9.82743 9.15956 9.11017 "<= 45min" "college" 11.64917
"girl" 696.77271 7.03246 7.57539 8.27843 "45min - 3hours" 514.24299 7.28866 4.13635 7.91938 "45min - 3hours" "junior high school" 8.91919
"girl" 619.84096 9.965 8.55351 7.85736 "<= 45min" 547.26145 9.03893 7.60129 8.69954 "<= 45min" "university above" 9.60097
"girl" 779.53036 8.60159 8.92971 9.15641 "45min - 3hours" 726.76923 7.98897 9.81631 8.69954 "45min - 3hours" "college" 11.64917
"girl" 674.97161 5.03748 3.41233 6.97717 "<= 45min" 583.18544 4.51274 4.13635 7.10299 "<= 45min" "college" 10.25396
"girl" 468.05101 6.36452 6.33324 7.85736 "45min - 3hours" 441.201 7.28866 6.05617 7.91938 "45min - 3hours" "high school" 8.91919
"girl" 685.5188 9.965 8.20673 9.6346 "45min - 3hours" 538.02385 9.41832 7.60129 9.11017 "45min - 3hours" "university above" 12.51743
"girl" 686.00071 9.60333 8.55351 9.15641 ">= 3hours" 620.28849 9.82743 8.84836 9.11017 "45min - 3hours" "high school" 8.91919
"girl" 781.4695 11.33851 9.81093 10.15325 "45min - 3hours" 674.33361 10.27988 9.15956 9.11017 "45min - 3hours" "university above" 11.64917
"girl" 676.96326 8.26761 7.57539 7.85736 "<= 45min" 566.47184 7.98897 7.60129 7.91938 "<= 45min" "high school" 8.19314
"girl" 598.34668 13.46507 8.55351 9.6346 "<= 45min" 426.82818 7.64598 8.23142 8.69954 "<= 45min" "high school" 8.19314
"girl" 576.57864 8.26761 8.92971 8.70884 "45min - 3hours" 534.86878 10.27988 7.91985 8.30491 "45min - 3hours" "high school" 8.91919
"girl" 651.15338 8.93041 7.88323 8.27843 "<= 45min" 515.32407 9.03893 8.54023 8.30491 "<= 45min" "university above" 9.60097
"girl" 659.68881 6.36452 5.49149 6.97717 "<= 45min" 567.65734 4.51274 4.13635 7.10299 "<= 45min" "high school" 11.64917
"girl" 706.58727 9.60333 7.88323 8.27843 "45min - 3hours" 610.06354 9.03893 7.91985 7.91938 "45min - 3hours" "high school" 10.92551
"girl" 479.58213 7.91186 7.57539 7.42878 "<= 45min" 495.69556 9.03893 8.84836 9.11017 "45min - 3hours" "university above" 11.64917
"girl" 412.84025 5.03748 7.88323 6.47491 "45min - 3hours" 406.71925 6.42609 8.54023 6.05062 "<= 45min" "college" 10.25396
"boy" 715.69802 13.46507 8.55351 9.15641 "45min - 3hours" 624.97341 7.64598 6.91883 6.05062 "45min - 3hours" "university above" 11.64917
"boy" 735.29664 8.60159 8.20673 9.15641 "<= 45min" 671.93665 9.41832 8.54023 10.57281 "<= 45min" "high school" 10.92551
"boy" 602.44316 10.80246 11.9425 10.15325 ">= 3hours" 634.60141 12.9437 13.10323 12.10159 "45min - 3hours" "college" 10.92551
"boy" 690.45988 9.26151 8.55351 8.27843 "45min - 3hours" 662.19026 12.9437 13.10323 10.02885 "45min - 3hours" "university above" 14.01827
"boy" 681.82534 8.60159 8.55351 8.27843 "45min - 3hours" 661.10788 10.82037 11.09147 10.57281 "<= 45min" "college" 9.60097
"boy" 620.66656 10.35777 8.92971 9.6346 "45min - 3hours" 621.71774 12.9437 9.81631 10.57281 "45min - 3hours" "university above" 10.25396
"boy" 758.78313 13.46507 10.35139 12.42205 "45min - 3hours" 660.59702 11.54992 11.779 11.22017 "45min - 3hours" "university above" 14.01827
"boy" 709.24966 9.60333 11.01771 10.74331 "45min - 3hours" 648.09011 11.54992 11.09147 11.22017 "<= 45min" "college" 9.60097
"boy" 675.51966 13.46507 9.81093 12.42205 "45min - 3hours" 547.7506 9.41832 9.47921 9.54897 "<= 45min" "university above" 10.25396
"boy" 381.82414 5.03748 4.82293 6.97717 "<= 45min" 429.99328 8.67804 7.60129 8.69954 "<= 45min" "high school" 9.60097
"boy" 808.73001 7.91186 8.20673 10.74331 "45min - 3hours" 707.84569 7.98897 8.54023 10.02885 "45min - 3hours" "university above" 11.64917
"boy" 650.0632 12.07123 9.81093 10.15325 "45min - 3hours" 640.57243 12.9437 8.23142 12.10159 "<= 45min" "university above" 12.51743
"boy" 733.04867 9.965 8.55351 9.15641 "45min - 3hours" 579.8643 9.03893 8.84836 10.02885 "<= 45min" "high school" 10.92551
"boy" 772.92848 10.80246 8.20673 8.27843 "45min - 3hours" 680.95112 10.82037 9.15956 9.11017 "<= 45min" "college" 11.64917
"boy" 804.24961 8.93041 7.88323 7.85736 ">= 3hours" 678.26283 8.67804 7.60129 7.91938 "45min - 3hours" "college" 9.60097
"boy" 746.94038 11.33851 8.92971 8.70884 "45min - 3hours" 623.67597 7.98897 7.60129 7.91938 "45min - 3hours" "junior high school" 8.19314
"boy" 695.66633 11.33851 7.88323 10.15325 "45min - 3hours" 675.11431 11.54992 7.91985 10.02885 "45min - 3hours" "university above" 11.64917
"boy" 700.28595 9.60333 7.2741 8.70884 "45min - 3hours" 566.26759 7.64598 7.60129 7.91938 "<= 45min" "university above" 10.25396
"boy" 705.9486 9.26151 7.57539 7.85736 ">= 3hours" 621.08369 11.54992 7.91985 8.30491 "<= 45min" "high school" 9.60097
"boy" 731.30283 10.35777 7.2741 8.70884 "45min - 3hours" 648.52754 8.329 6.91883 8.30491 "<= 45min" "college" 11.64917
"boy" 714.03721 5.03748 8.92971 7.42878 "45min - 3hours" 670.56577 4.51274 8.23142 7.52384 "<= 45min" "high school" 8.91919
"boy" 659.06243 8.26761 8.55351 8.70884 "<= 45min" 553.75642 7.28866 8.54023 8.30491 ">= 3hours" "university above" 10.92551
"boy" 723.75088 10.80246 8.20673 9.6346 "45min - 3hours" 647.7188 9.41832 8.54023 9.54897 "<= 45min" "college" 10.92551
"boy" 674.01886 9.965 13.70742 10.15325 ">= 3hours" 632.47232 9.41832 11.779 9.54897 "<= 45min" "high school" 10.92551
"girl" 816.51638 9.60333 8.92971 8.70884 ">= 3hours" 659.04185 8.329 8.84836 9.11017 "45min - 3hours" "university above" 10.92551
"girl" 711.78947 11.33851 8.92971 10.74331 ">= 3hours" 655.66376 9.82743 9.15956 10.02885 "45min - 3hours" "high school" 9.60097
"girl" 728.8733 10.80246 9.81093 14.34298 "45min - 3hours" 590.39793 9.82743 8.54023 13.83345 "45min - 3hours" "college" 10.25396
"girl" 747.08284 10.35777 8.92971 10.74331 "45min - 3hours" 640.6547 10.27988 8.23142 10.57281 "45min - 3hours" "university above" 10.92551
"girl" 704.09025 7.91186 8.92971 8.27843 ">= 3hours" 645.35555 9.82743 10.17921 8.30491 "<= 45min" "high school" 8.91919
"girl" 722.21667 9.60333 9.81093 8.70884 "45min - 3hours" 637.06864 8.329 9.15956 7.91938 "45min - 3hours" "high school" 8.19314
"girl" 734.60411 9.60333 7.57539 10.15325 "45min - 3hours" 640.95749 9.41832 8.84836 10.57281 "45min - 3hours" "junior high school" 8.19314
"girl" 755.16084 9.26151 11.9425 8.27843 ">= 3hours" 702.69214 9.41832 10.17921 7.52384 "45min - 3hours" "university above" 12.51743
"girl" 755.67604 9.60333 7.57539 9.6346 "45min - 3hours" 615.90526 8.67804 8.23142 9.11017 "45min - 3hours" "high school" 8.91919
"girl" 774.27554 9.965 8.55351 9.6346 ">= 3hours" 661.4794 7.64598 7.60129 8.69954 "45min - 3hours" "college" 11.64917
"girl" 765.31395 9.965 8.20673 10.74331 "45min - 3hours" 593.12692 8.329 7.60129 8.30491 "<= 45min" "high school" 10.92551
"girl" 746.82105 12.07123 9.81093 9.6346 "45min - 3hours" 629.57748 8.329 8.23142 7.52384 "<= 45min" "college" 12.51743
"girl" 692.22639 7.91186 8.55351 12.42205 "45min - 3hours" 624.60963 9.03893 9.47921 10.57281 "<= 45min" "university above" 14.01827
"girl" 722.38918 8.26761 8.55351 8.70884 ">= 3hours" 582.97889 7.28866 8.54023 8.30491 "45min - 3hours" "college" 12.51743
"girl" 768.27455 8.26761 7.88323 9.15641 "45min - 3hours" 643.28331 9.03893 8.54023 9.11017 "<= 45min" "college" 10.92551
"girl" 732.28218 8.26761 8.20673 8.70884 "45min - 3hours" 631.46435 8.67804 8.84836 9.54897 "<= 45min" "university above" 14.01827
"girl" 664.26452 7.91186 7.57539 9.6346 "45min - 3hours" 616.44394 9.03893 7.60129 9.11017 "<= 45min" "high school" 10.92551
"girl" 742.09472 8.26761 8.92971 8.70884 "45min - 3hours" 674.66902 9.82743 8.54023 7.52384 "<= 45min" "high school" 10.25396
"girl" 716.06339 9.26151 9.81093 7.85736 ">= 3hours" 615.82015 7.64598 9.81631 7.91938 "<= 45min" "university above" 11.64917
"girl" 630.86146 5.03748 7.57539 9.6346 ">= 3hours" 634.03818 9.82743 8.54023 11.22017 "45min - 3hours" "university above" 14.01827
"girl" 821.06405 13.46507 9.34439 11.44903 "45min - 3hours" 728.36161 12.9437 10.59285 11.22017 "<= 45min" "high school" 9.60097
"girl" 759.88728 9.26151 8.55351 9.15641 ">= 3hours" 666.59739 10.82037 9.81631 9.11017 "45min - 3hours" "university above" 14.01827
"girl" 758.82916 9.60333 6.66537 10.74331 "45min - 3hours" 624.86081 6.42609 6.5266 8.30491 ">= 3hours" "university above" 14.01827
"boy" 699.11465 11.33851 8.92971 8.70884 ">= 3hours" 644.43618 12.9437 10.17921 12.10159 "<= 45min" "university above" 14.01827
"boy" 703.72689 9.965 8.55351 9.6346 "<= 45min" 584.77792 7.98897 8.23142 8.69954 "<= 45min" "college" 10.92551
"boy" 661.96035 11.08765 8.92971 9.15641 "45min - 3hours" 565.06605 10.27988 7.91985 8.69954 "45min - 3hours" "high school" 8.19314
"boy" 708.1769 12.07123 11.01771 10.15325 "45min - 3hours" 693.60075 11.54992 11.09147 10.02885 "45min - 3hours" "high school" 10.92551
"boy" 665.88868 9.60333 8.92971 7.85736 "45min - 3hours" 636.40874 12.9437 6.91883 10.02885 "<= 45min" "university above" 14.01827
"boy" 713.2619 9.60333 9.34439 6.97717 "45min - 3hours" 592.23199 10.27988 10.17921 9.11017 "<= 45min" "elementary school" 8.19314
"boy" 638.30414 10.42779 8.92971 8.27843 "<= 45min" 486.59184 9.03893 11.779 9.11017 "<= 45min" "high school" 9.60097
"boy" 592.93151 8.60159 3.41233 8.70884 "<= 45min" 507.82058 10.82037 7.60129 9.11017 "<= 45min" "high school" 9.60097
"boy" 533.77388 7.51389 8.20673 8.27843 "<= 45min" 480.53375 9.41832 9.15956 8.30491 "<= 45min" "high school" 7.37134
"boy" 644.89452 8.60159 7.57539 9.15641 "45min - 3hours" 512.98242 10.27988 7.60129 8.30491 "45min - 3hours" "high school" 8.91919
"boy" 710.33314 12.07123 8.55351 9.6346 "<= 45min" 611.87184 9.82743 8.84836 9.11017 "<= 45min" "college" 10.92551
"boy" 645.89129 13.46507 9.81093 7.42878 "45min - 3hours" 543.24156 9.03893 7.91985 7.10299 "45min - 3hours" "high school" 8.91919
"boy" 574.648 10.35777 10.35139 8.27843 "<= 45min" 556.40183 7.64598 10.59285 7.52384 "<= 45min" "high school" 9.60097
"boy" 497.57681 8.60159 6.97345 7.42878 "45min - 3hours" 516.7267 7.28866 6.91883 8.69954 "45min - 3hours" "high school" 8.91919
"boy" 664.37592 7.51389 7.2741 7.42878 "45min - 3hours" 608.91154 9.41832 10.59285 8.69954 "45min - 3hours" "high school" 10.25396
"boy" 714.02805 12.07123 8.20673 6.97717 "45min - 3hours" 636.40415 9.41832 5.40984 8.30491 ">= 3hours" "college" 10.92551
